Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,ECS Temperature,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1631541155000.00,11.376,-50.496002,-1.28,533.43555,0,36,91,39.45,10567,33,40.95,42.652,31.592701,-8.024975
1631541156000.00,10.572,144.2819,3.71,533.43555,0,36,91,38.89,10566,33,40.95,42.653,31.592701,-8.024975
1631541157000.00,9.761,3.917,0.1,533.43555,0,36,91,39.17,10566,33,40.95,42.654,31.592701,-8.024975
1631541158000.00,10.162,-3.929,-0.1,533.43555,0,36,91,39.29,10566,33,40.95,42.656,31.592701,-8.024975
1631541159000.00,8.423,178.2756,4.59,533.43555,0,36,91,38.84,10566,33,40.95,42.656,31.592701,-8.024975
1631541160000.00,8.304,58.995697,1.51,533.43555,0,36,91,39.07,10565,33,40.95,42.657,31.592701,-8.024975
1631541161000.00,7.729,-11.4086,-0.29,533.43555,0,36,91,39.34,10565,33,40.95,42.658,31.592701,-8.024975
1631541162000.00,7.232,-11.015201,-0.28,533.43555,0,36,91,39.34,10565,33,40.95,42.658,31.592701,-8.024975
1631541163000.00,6.946,-10.6218,-0.27,533.43555,0,36,91,39.34,10565,33,40.95,42.659,31.592701,-8.024975
1631541164000.00,5.365,-8.654799,-0.22,533.43555,0,36,91,39.34,10564,33,40.95,42.659,31.592701,-8.024975
1631541165000.00,4.652,0,0,533.43555,0,36,91,39.32,10564,33,40.95,42.659,31.592701,-8.024975
1631541166000.00,4.224,0,0,533.43555,0,36,91,39.32,10564,33,40.95,42.659,31.592701,-8.024975
1631541167000.00,3.074,0.3932,0.01,533.43555,0,36,91,39.32,10567,33,40.95,42.659,31.592701,-8.024975
1631541168000.00,2.944,0.3932,0.01,533.43555,0,36,91,39.32,10567,33,40.95,42.659,31.592701,-8.024975
1631541169000.00,2.823,0.3932,0.01,533.43555,0,36,91,39.32,10568,33,40.95,42.659,31.592701,-8.024975
1631541170000.00,2.875,0.3932,0.01,533.43555,0,36,91,39.32,10568,33,40.95,42.659,31.592701,-8.024975
1631541171000.00,2.337,0.3932,0.01,533.43555,0,36,91,39.32,10568,33,40.95,42.659,31.592701,-8.024975
1631541172000.00,0.907,0,0,533.43555,0,36,91,39.33,10571,33,40.95,42.659,31.592701,-8.024975
1631541173000.00,0.673,0.39329997,0.01,533.43555,0,36,91,39.33,10571,33,40.95,42.659,31.592701,-8.024975
1631541174000.00,-0.252,0.39329997,0.01,533.43555,0,36,91,39.33,10573,33,40.95,42.659,31.592701,-8.024975
1631541175000.00,0.274,0.39329997,0.01,533.43555,0,36,91,39.33,10572,33,40.95,42.659,31.592701,-8.024975
1631541176000.00,0.052,0,0,533.43555,0,36,91,39.33,10572,33,40.95,42.659,31.592701,-8.024975
1631541177000.00,0.118,0.39329997,0.01,533.43555,0,36,91,39.33,10577,33,40.95,42.659,31.592701,-8.024975
1631541178000.00,0.104,0.7868,0.02,533.43555,0,36,91,39.34,10577,33,40.95,42.659,31.592701,-8.024975
1631541179000.00,-0.009,0.7868,0.02,533.43555,0,36,91,39.34,10577,33,40.95,42.659,31.592701,-8.024975
1631541180000.00,-0.292,0.3934,0.01,533.43555,0,36,91,39.34,10582,33,40.95,42.659,31.592701,-8.024975
1631541181000.00,0.184,0.7868,0.02,533.43555,0,36,91,39.34,10581,33,40.95,42.659,31.592701,-8.024975
1631541182000.00,0.184,0.7868,0.02,533.43555,0,36,91,39.34,10581,33,40.95,42.659,31.592701,-8.024975
1631541183000.00,0.144,0.3934,0.01,533.43555,0,36,91,39.34,10586,33,40.95,42.659,31.592701,-8.024975
1631541184000.00,-0.177,0,0,533.43555,0,36,91,39.34,10589,33,40.95,42.659,31.592701,-8.024975
1631541185000.00,-0.177,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541186000.00,-0.555,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541187000.00,0.222,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541188000.00,0.17,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541189000.00,0.17,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541190000.00,0.268,0.39349997,0.01,533.43555,0,36,91,39.35,10589,33,40.95,42.659,31.592701,-8.024975
1631541191000.00,0,0.39360002,0.01,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541192000.00,0.066,0,0,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541193000.00,0.08,0.39360002,0.01,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541194000.00,0.118,0.39360002,0.01,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541195000.00,0,0.39360002,0.01,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541196000.00,0,0,0,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541197000.00,0,0,0,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541198000.00,0,0,0,533.43555,0,36,91,39.36,10589,33,40.95,42.659,31.592701,-8.024975
1631541199000.00,0.115,0.3937,0.01,533.43555,0,36,91,39.37,10592,33,40.95,42.659,31.592701,-8.024975
1631541200000.00,0,0.3937,0.01,533.43555,0,36,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541201000.00,0,0.3937,0.01,533.43555,0,35,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541202000.00,-0.125,0,0,533.43555,0,35,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541203000.00,0.104,0.7874,0.02,533.43555,0,35,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541204000.00,0,0.7874,0.02,533.43555,0,35,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541205000.00,0,0.7874,0.02,533.43555,0,35,91,39.37,10593,33,40.95,42.659,31.592701,-8.024975
1631541206000.00,0,0,0,533.43555,0,35,91,39.37,10596,33,40.95,42.659,31.592701,-8.024975
1631541207000.00,-0.131,0,0,533.43555,0,35,91,39.37,10596,33,40.95,42.659,31.592701,-8.024975
1631541208000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10596,33,40.95,42.659,31.592701,-8.024975
1631541209000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10596,33,40.95,42.659,31.592701,-8.024975
1631541210000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10596,33,40.95,42.659,31.592701,-8.024975
1631541211000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10596,33,40.95,42.659,31.592701,-8.024975
1631541212000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10596,33,40.95,42.659,31.592701,-8.024975
1631541213000.00,0,0,0,533.43555,0,35,91,39.38,10597,33,40.95,42.659,31.592701,-8.024975
1631541214000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10597,33,40.95,42.659,31.592701,-8.024975
1631541215000.00,0,0.39379996,0.01,533.43555,0,35,91,39.38,10597,33,40.95,42.659,31.592701,-8.024975
1631541216000.00,0,0.7878,0.02,533.43555,0,35,91,39.39,10599,33,40.95,42.659,31.592701,-8.024975
1631541217000.00,0,0.7878,0.02,533.43555,0,35,91,39.39,10599,33,40.95,42.659,31.592701,-8.024975
1631541218000.00,0,0,0,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541219000.00,0,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541220000.00,0,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541221000.00,0.144,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541222000.00,1.456,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541223000.00,3.25,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541224000.00,2.704,0.3939,0.01,533.43555,0,35,91,39.39,10600,33,40.95,42.659,31.592701,-8.024975
1631541225000.00,2.704,0.7878,0.02,533.43555,0,35,91,39.39,10603,33,40.95,42.659,31.592701,-8.024975
1631541226000.00,6.001,0,0,533.43555,0,35,91,39.39,10603,33,40.95,42.659,31.592701,-8.024975
1631541227000.00,6.001,0.3939,0.01,533.43555,0,35,91,39.39,10603,33,40.95,42.659,31.592701,-8.024975
1631541228000.00,6.001,0.3939,0.01,533.43555,0,35,91,39.39,10603,33,40.95,42.659,31.592701,-8.024975
1631541229000.00,8.53,0.7879999,0.02,533.43555,0,35,91,39.4,10603,33,40.95,42.659,31.592701,-8.024975
1631541230000.00,8.871,-3.9280002,-0.1,533.43555,0,35,91,39.28,10603,33,40.95,42.661,31.592701,-8.024975
1631541231000.00,11.647,344.54968,8.91,533.43555,0,35,91,38.67,10603,33,40.95,42.661,31.592701,-8.024975
1631541232000.00,12.899,713.50446,19.31,533.43555,0,35,91,36.95,10602,33,40.95,42.662,31.592701,-8.024975
1631541233000.00,15.233,710.694,19.26,533.43555,0,35,91,36.9,10600,33,40.95,42.664,31.592701,-8.024975
1631541234000.00,16.297,713.6096,19.36,533.43555,0,35,91,36.86,10598,33,40.95,42.665,31.592701,-8.024975
1631541235000.00,17.088,710.819,19.3,533.43555,0,35,91,36.83,10598,33,40.95,42.666,31.592701,-8.024975
1631541236000.00,20.92,714.4821,19.41,533.43555,0,35,91,36.81,10596,33,40.95,42.67,31.592701,-8.024975
1631541237000.00,21.359,692.96796,18.8,533.43555,0,35,91,36.86,10594,33,40.95,42.671,31.592701,-8.024975
1631541238000.00,21.787,645.0405,17.41,533.43555,0,35,91,37.05,10593,33,40.95,42.673,31.592701,-8.024975
1631541239000.00,21.787,533.2152,14.28,533.43555,0,35,91,37.34,10592,33,40.95,42.673,31.592701,-8.024975
1631541240000.00,23.099,464.6214,12.38,533.43555,0,36,91,37.53,10592,33,40.95,42.677,31.592701,-8.024975
1631541241000.00,23.474,417.1375,11.05,533.43555,0,36,91,37.75,10591,33,40.95,42.68,31.592701,-8.024975
1631541242000.00,23.503,394.60538,10.42,533.43555,0,36,91,37.87,10590,33,40.95,42.682,31.592701,-8.024975
1631541243000.00,23.971,394.60538,10.42,533.43555,0,36,91,37.87,10590,33,40.95,42.684,31.592701,-8.024975
1631541244000.00,24.471,278.2758,7.26,533.43555,0,36,91,38.33,10588,33,40.95,42.688,31.592701,-8.024975
1631541245000.00,24.327,291.0825,7.61,533.43555,0,36,91,38.25,10588,33,40.95,42.69,31.592701,-8.024975
1631541246000.00,24.76,269.1084,7.03,533.43555,0,36,91,38.28,10588,33,40.95,42.694,31.592701,-8.024975
1631541247000.00,24.503,266.2545,6.95,533.43555,0,36,91,38.31,10587,33,40.95,42.696,31.592701,-8.024975
1631541248000.00,24.523,279.0612,7.29,533.43555,0,36,91,38.28,10586,33,40.95,42.698,31.592701,-8.024975
1631541249000.00,24.665,293.1482,7.66,533.43555,0,36,91,38.27,10586,33,40.95,42.703,31.592701,-8.024975
1631541250000.00,24.665,293.1482,7.66,533.43555,0,36,91,38.27,10586,33,40.95,42.703,31.592701,-8.024975
1631541251000.00,24.778,269.0064,7.02,533.43555,0,36,91,38.32,10584,33,40.95,42.707,31.592701,-8.024975
1631541252000.00,24.24,281.211,7.35,533.43555,0,37,91,38.26,10584,33,40.95,42.711,31.592701,-8.024975
1631541253000.00,23.81,281.211,7.35,533.43555,0,37,91,38.26,10584,33,40.95,42.713,31.592701,-8.024975
1631541254000.00,23.931,281.211,7.35,533.43555,0,37,91,38.26,10584,33,40.95,42.718,31.592701,-8.024975
1631541255000.00,23.931,329.4785,8.65,533.43555,0,37,91,38.09,10582,33,40.95,42.718,31.592701,-8.024975
1631541256000.00,24.188,351.7775,9.25,533.43555,0,37,91,38.03,10582,33,40.95,42.724,31.592701,-8.024975
1631541257000.00,24.457,311.98523,8.18,533.43555,0,37,91,38.14,10580,33,40.95,42.727,31.592701,-8.024975
1631541258000.00,24.677,283.346,7.4,533.43555,0,37,91,38.29,10580,33,40.95,42.729,31.592701,-8.024975
1631541259000.00,25.023,283.346,7.4,533.43555,0,37,91,38.29,10580,33,40.95,42.73,31.592701,-8.024975
1631541260000.00,24.214,242.5616,6.32,533.43555,0,37,91,38.38,10579,33,40.95,42.737,31.592701,-8.024975
1631541261000.00,24.694,299.6448,7.84,533.43555,0,37,91,38.22,10578,33,40.95,42.739,31.592701,-8.024975
1631541262000.00,24.847,260.057,6.79,533.43555,0,37,91,38.3,10578,33,40.95,42.741,31.592701,-8.024975
1631541263000.00,24.691,261.0273,6.81,533.43555,0,37,91,38.33,10578,33,40.95,42.743,31.592701,-8.024975
1631541264000.00,24.691,262.1088,6.84,533.43555,0,37,91,38.32,10577,33,40.95,42.745,31.592701,-8.024975
1631541265000.00,24.627,262.738,6.86,533.43555,0,37,91,38.3,10577,33,40.95,42.747,31.592701,-8.024975
1631541266000.00,24.833,262.738,6.86,533.43555,0,37,91,38.3,10577,33,40.95,42.749,31.592701,-8.024975
1631541267000.00,24.945,228.48,5.95,533.43555,0,37,91,38.4,10575,33,40.95,42.752,31.592701,-8.024975
1631541268000.00,25.096,237.3738,6.18,533.43555,0,37,91,38.41,10575,33,40.95,42.757,31.592701,-8.024975
1631541269000.00,25.185,226.47049,5.89,533.43555,0,37,91,38.45,10574,33,40.95,42.759,31.592701,-8.024975
1631541270000.00,25.278,212.79442,5.53,533.43555,0,37,91,38.48,10574,33,40.95,42.762,31.592701,-8.024975
1631541271000.00,25.171,203.7179,5.29,533.43555,0,37,91,38.51,10574,33,40.95,42.764,31.592701,-8.024975
1631541272000.00,25.026,203.7179,5.29,533.43555,0,37,91,38.51,10574,33,40.95,42.767,31.592701,-8.024975
1631541273000.00,25.026,225.7015,5.87,533.43555,0,37,91,38.45,10574,33,40.95,42.767,31.592701,-8.024975
1631541274000.00,24.795,242.8821,6.33,533.43555,0,37,91,38.37,10573,33,40.95,42.772,31.592701,-8.024975
1631541275000.00,24.798,242.8821,6.33,533.43555,0,37,91,38.37,10573,33,40.95,42.774,31.592701,-8.024975
1631541276000.00,24.573,241.536,6.29,533.43555,0,37,91,38.4,10572,33,40.95,42.781,31.592701,-8.024975
1631541277000.00,24.812,265.1052,6.92,533.43555,0,37,91,38.31,10572,33,40.95,42.785,31.592701,-8.024975
1631541278000.00,24.769,258.2768,6.74,533.43555,0,37,91,38.32,10561,33,40.95,42.788,31.592701,-8.024975
1631541279000.00,24.769,258.2768,6.74,533.43555,0,37,91,38.32,10561,33,40.95,42.788,31.592701,-8.024975
1631541280000.00,24.911,250.4908,6.53,533.43555,0,37,91,38.36,10560,33,40.95,42.792,31.592701,-8.024975
1631541281000.00,24.899,250.4908,6.53,533.43555,0,37,91,38.36,10560,33,40.95,42.794,31.592701,-8.024975
1631541282000.00,24.711,235.26941,6.13,533.43555,0,37,91,38.38,10560,33,40.95,42.798,31.592701,-8.024975
1631541283000.00,24.867,247.29298,6.45,533.43555,0,37,91,38.34,10559,33,40.95,42.802,31.592701,-8.024975
1631541284000.00,24.96,230.19568,5.99,533.43555,0,37,91,38.43,10558,33,40.95,42.805,31.592701,-8.024975
1631541285000.00,24.96,230.19568,5.99,533.43555,0,37,91,38.43,10558,33,40.95,42.805,31.592701,-8.024975
1631541286000.00,24.789,261.7939,6.83,533.43555,0,37,91,38.33,10557,33,40.95,42.809,31.592701,-8.024975
1631541287000.00,24.968,232.6434,6.06,533.43555,0,37,91,38.39,10556,33,40.95,42.815,31.592701,-8.024975
1631541288000.00,24.954,224.3144,5.84,533.43555,0,37,91,38.41,10557,33,40.95,42.816,31.592701,-8.024975
1631541289000.00,24.925,236.16,6.15,533.43555,0,37,91,38.4,10556,33,40.95,42.818,31.592701,-8.024975
1631541290000.00,24.885,236.16,6.15,533.43555,0,37,91,38.4,10556,33,40.95,42.821,31.592701,-8.024975
1631541291000.00,24.925,261.90363,6.84,533.43555,0,37,91,38.29,10555,33,40.95,42.825,31.592701,-8.024975
1631541292000.00,24.613,224.1392,5.84,533.43555,0,37,91,38.38,10554,33,40.95,42.828,31.592701,-8.024975
